2022-06-23 07:22:18 startup archives unpack
2022-06-23 08:43:46 status half-configured gnupg:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gnupg:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gnupg:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gnupg:all <none>
2022-06-23 08:43:46 status installed gpg-wks-client:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gpg-wks-client:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gpg-wks-client:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gpg-wks-client:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gpg-wks-client:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gpg-wks-client:amd64 <none>
2022-06-23 08:43:46 status installed dirmngr:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove dirmngr:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured dirmngr:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed dirmngr:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files dirmngr:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status installed gnupg-l10n:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gnupg-l10n:all 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gnupg-l10n:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gnupg-l10n:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gnupg-l10n:all 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gnupg-l10n:all <none>
2022-06-23 08:43:46 status installed gnupg-utils:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gnupg-utils:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gnupg-utils:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gnupg-utils:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gnupg-utils:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gnupg-utils:amd64 <none>
2022-06-23 08:43:46 status installed gpg-wks-server:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gpg-wks-server:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gpg-wks-server:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gpg-wks-server:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gpg-wks-server:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gpg-wks-server:amd64 <none>
2022-06-23 08:43:46 status installed gpg:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gpg:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gpg:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gpg:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status config-files gpg:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status not-installed gpg:amd64 <none>
2022-06-23 08:43:46 status installed gpg-agent:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 remove gpg-agent:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:46 status half-configured gpg-agent:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:46 status half-installed gpg-agent:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status config-files gpg-agent:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status installed gpgsm:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 remove gpgsm:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:47 status half-configured gpgsm:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status half-installed gpgsm:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status config-files gpgsm:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status not-installed gpgsm:amd64 <none>
2022-06-23 08:43:47 status installed gpgconf:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 remove gpgconf:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:47 status half-configured gpgconf:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status half-installed gpgconf:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status config-files gpgconf:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status not-installed gpgconf:amd64 <none>
2022-06-23 08:43:47 status installed pinentry-curses:amd64 1.1.0-4
2022-06-23 08:43:47 remove pinentry-curses:amd64 1.1.0-4 <none>
2022-06-23 08:43:47 status half-configured pinentry-curses:amd64 1.1.0-4
2022-06-23 08:43:47 status half-installed pinentry-curses:amd64 1.1.0-4
2022-06-23 08:43:47 status config-files pinentry-curses:amd64 1.1.0-4
2022-06-23 08:43:47 status not-installed pinentry-curses:amd64 <none>
2022-06-23 08:43:47 status installed libassuan0:amd64 2.5.3-7.1
2022-06-23 08:43:47 remove libassuan0:amd64 2.5.3-7.1 <none>
2022-06-23 08:43:47 status triggers-pending libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:43:47 status half-configured libassuan0:amd64 2.5.3-7.1
2022-06-23 08:43:47 status half-installed libassuan0:amd64 2.5.3-7.1
2022-06-23 08:43:47 status config-files libassuan0:amd64 2.5.3-7.1
2022-06-23 08:43:47 status not-installed libassuan0:amd64 <none>
2022-06-23 08:43:47 status installed libksba8:amd64 1.5.0-3
2022-06-23 08:43:47 remove libksba8:amd64 1.5.0-3 <none>
2022-06-23 08:43:47 status half-configured libksba8:amd64 1.5.0-3
2022-06-23 08:43:47 status half-installed libksba8:amd64 1.5.0-3
2022-06-23 08:43:47 status config-files libksba8:amd64 1.5.0-3
2022-06-23 08:43:47 status not-installed libksba8:amd64 <none>
2022-06-23 08:43:47 status installed libnpth0:amd64 1.6-3
2022-06-23 08:43:47 remove libnpth0:amd64 1.6-3 <none>
2022-06-23 08:43:47 status half-configured libnpth0:amd64 1.6-3
2022-06-23 08:43:47 status half-installed libnpth0:amd64 1.6-3
2022-06-23 08:43:47 status config-files libnpth0:amd64 1.6-3
2022-06-23 08:43:47 status not-installed libnpth0:amd64 <none>
2022-06-23 08:43:47 status installed libreadline8:amd64 8.1-1
2022-06-23 08:43:47 remove libreadline8:amd64 8.1-1 <none>
2022-06-23 08:43:47 status half-configured libreadline8:amd64 8.1-1
2022-06-23 08:43:47 status half-installed libreadline8:amd64 8.1-1
2022-06-23 08:43:47 status config-files libreadline8:amd64 8.1-1
2022-06-23 08:43:47 status not-installed libreadline8:amd64 <none>
2022-06-23 08:43:47 status installed readline-common:all 8.1-1
2022-06-23 08:43:47 remove readline-common:all 8.1-1 <none>
2022-06-23 08:43:47 status half-configured readline-common:all 8.1-1
2022-06-23 08:43:47 status half-installed readline-common:all 8.1-1
2022-06-23 08:43:47 status config-files readline-common:all 8.1-1
2022-06-23 08:43:47 startup packages configure
2022-06-23 08:43:47 trigproc libc-bin:amd64 2.31-13+deb11u3 <none>
2022-06-23 08:43:47 status half-configured libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:43:47 status installed libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:43:47 startup packages purge
2022-06-23 08:43:47 purge gpg-agent:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:47 status config-files gpg-agent:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status not-installed gpg-agent:amd64 <none>
2022-06-23 08:43:47 purge dirmngr:amd64 2.2.27-2+deb11u1 <none>
2022-06-23 08:43:47 status config-files dirmngr:amd64 2.2.27-2+deb11u1
2022-06-23 08:43:47 status not-installed dirmngr:amd64 <none>
2022-06-23 08:43:47 purge readline-common:all 8.1-1 <none>
2022-06-23 08:43:47 status config-files readline-common:all 8.1-1
2022-06-23 08:43:47 status not-installed readline-common:all <none>
2022-06-23 08:43:47 startup packages configure
2022-06-23 08:43:52 startup archives unpack
2022-06-23 08:43:52 install bsdextrautils:amd64 <none> 2.36.1-8+deb11u1
2022-06-23 08:43:52 status half-installed bsdextrautils:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:52 status unpacked bsdextrautils:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:52 install libuchardet0:amd64 <none> 0.0.7-1
2022-06-23 08:43:52 status triggers-pending libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:43:52 status half-installed libuchardet0:amd64 0.0.7-1
2022-06-23 08:43:52 status unpacked libuchardet0:amd64 0.0.7-1
2022-06-23 08:43:52 install groff-base:amd64 <none> 1.22.4-6
2022-06-23 08:43:52 status half-installed groff-base:amd64 1.22.4-6
2022-06-23 08:43:52 status triggers-pending mailcap:all 3.69
2022-06-23 08:43:52 status unpacked groff-base:amd64 1.22.4-6
2022-06-23 08:43:52 install libpipeline1:amd64 <none> 1.5.3-1
2022-06-23 08:43:52 status half-installed libpipeline1:amd64 1.5.3-1
2022-06-23 08:43:52 status unpacked libpipeline1:amd64 1.5.3-1
2022-06-23 08:43:52 install man-db:amd64 <none> 2.9.4-2
2022-06-23 08:43:52 status half-installed man-db:amd64 2.9.4-2
2022-06-23 08:43:52 status unpacked man-db:amd64 2.9.4-2
2022-06-23 08:43:52 install libpython3.9-minimal:amd64 <none> 3.9.2-1
2022-06-23 08:43:52 status half-installed libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 status unpacked libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 install python3.9-minimal:amd64 <none> 3.9.2-1
2022-06-23 08:43:52 status half-installed python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 status unpacked python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 startup packages configure
2022-06-23 08:43:52 configure libpython3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:43:52 status unpacked libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 status half-configured libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 status installed libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 configure python3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:43:52 status unpacked python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:52 status half-configured python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:53 status installed python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:43:53 startup archives unpack
2022-06-23 08:43:53 install python3-minimal:amd64 <none> 3.9.2-3
2022-06-23 08:43:53 status half-installed python3-minimal:amd64 3.9.2-3
2022-06-23 08:43:53 status unpacked python3-minimal:amd64 3.9.2-3
2022-06-23 08:43:53 install libmpdec3:amd64 <none> 2.5.1-1
2022-06-23 08:43:53 status half-installed libmpdec3:amd64 2.5.1-1
2022-06-23 08:43:53 status unpacked libmpdec3:amd64 2.5.1-1
2022-06-23 08:43:53 install readline-common:all <none> 8.1-1
2022-06-23 08:43:53 status half-installed readline-common:all 8.1-1
2022-06-23 08:43:53 status unpacked readline-common:all 8.1-1
2022-06-23 08:43:53 install libreadline8:amd64 <none> 8.1-1
2022-06-23 08:43:53 status half-installed libreadline8:amd64 8.1-1
2022-06-23 08:43:53 status unpacked libreadline8:amd64 8.1-1
2022-06-23 08:43:53 install libpython3.9-stdlib:amd64 <none> 3.9.2-1
2022-06-23 08:43:53 status half-installed libpython3.9-stdlib:amd64 3.9.2-1
2022-06-23 08:43:53 status unpacked libpython3.9-stdlib:amd64 3.9.2-1
2022-06-23 08:43:53 install python3.9:amd64 <none> 3.9.2-1
2022-06-23 08:43:53 status half-installed python3.9:amd64 3.9.2-1
2022-06-23 08:43:53 status triggers-pending mailcap:all 3.69
2022-06-23 08:43:53 status unpacked python3.9:amd64 3.9.2-1
2022-06-23 08:43:53 install libpython3-stdlib:amd64 <none> 3.9.2-3
2022-06-23 08:43:53 status half-installed libpython3-stdlib:amd64 3.9.2-3
2022-06-23 08:43:53 status unpacked libpython3-stdlib:amd64 3.9.2-3
2022-06-23 08:43:53 startup packages configure
2022-06-23 08:43:53 configure python3-minimal:amd64 3.9.2-3 <none>
2022-06-23 08:43:53 status unpacked python3-minimal:amd64 3.9.2-3
2022-06-23 08:43:53 status half-configured python3-minimal:amd64 3.9.2-3
2022-06-23 08:43:53 status installed python3-minimal:amd64 3.9.2-3
2022-06-23 08:43:53 startup archives unpack
2022-06-23 08:43:53 install python3:amd64 <none> 3.9.2-3
2022-06-23 08:43:53 status half-installed python3:amd64 3.9.2-3
2022-06-23 08:43:54 status unpacked python3:amd64 3.9.2-3
2022-06-23 08:43:54 install sensible-utils:all <none> 0.0.14
2022-06-23 08:43:54 status half-installed sensible-utils:all 0.0.14
2022-06-23 08:43:54 status unpacked sensible-utils:all 0.0.14
2022-06-23 08:43:54 install gettext-base:amd64 <none> 0.21-4
2022-06-23 08:43:54 status half-installed gettext-base:amd64 0.21-4
2022-06-23 08:43:54 status unpacked gettext-base:amd64 0.21-4
2022-06-23 08:43:54 install autotools-dev:all <none> 20180224.1+nmu1
2022-06-23 08:43:54 status half-installed autotools-dev:all 20180224.1+nmu1
2022-06-23 08:43:54 status unpacked autotools-dev:all 20180224.1+nmu1
2022-06-23 08:43:54 install automake:all <none> 1:1.16.3-2
2022-06-23 08:43:54 status half-installed automake:all 1:1.16.3-2
2022-06-23 08:43:54 status unpacked automake:all 1:1.16.3-2
2022-06-23 08:43:54 install autopoint:all <none> 0.21-4
2022-06-23 08:43:54 status half-installed autopoint:all 0.21-4
2022-06-23 08:43:54 status unpacked autopoint:all 0.21-4
2022-06-23 08:43:54 install libdebhelper-perl:all <none> 13.3.4
2022-06-23 08:43:54 status half-installed libdebhelper-perl:all 13.3.4
2022-06-23 08:43:54 status unpacked libdebhelper-perl:all 13.3.4
2022-06-23 08:43:54 install libtool:all <none> 2.4.6-15
2022-06-23 08:43:54 status half-installed libtool:all 2.4.6-15
2022-06-23 08:43:54 status unpacked libtool:all 2.4.6-15
2022-06-23 08:43:54 install dh-autoreconf:all <none> 20
2022-06-23 08:43:54 status half-installed dh-autoreconf:all 20
2022-06-23 08:43:54 status unpacked dh-autoreconf:all 20
2022-06-23 08:43:54 install libarchive-zip-perl:all <none> 1.68-1
2022-06-23 08:43:54 status half-installed libarchive-zip-perl:all 1.68-1
2022-06-23 08:43:54 status unpacked libarchive-zip-perl:all 1.68-1
2022-06-23 08:43:54 install libsub-override-perl:all <none> 0.09-2
2022-06-23 08:43:54 status half-installed libsub-override-perl:all 0.09-2
2022-06-23 08:43:54 status unpacked libsub-override-perl:all 0.09-2
2022-06-23 08:43:54 install libfile-stripnondeterminism-perl:all <none> 1.12.0-1
2022-06-23 08:43:54 status half-installed libfile-stripnondeterminism-perl:all 1.12.0-1
2022-06-23 08:43:54 status unpacked libfile-stripnondeterminism-perl:all 1.12.0-1
2022-06-23 08:43:54 install dh-strip-nondeterminism:all <none> 1.12.0-1
2022-06-23 08:43:54 status half-installed dh-strip-nondeterminism:all 1.12.0-1
2022-06-23 08:43:54 status unpacked dh-strip-nondeterminism:all 1.12.0-1
2022-06-23 08:43:54 install libelf1:amd64 <none> 0.183-1
2022-06-23 08:43:54 status half-installed libelf1:amd64 0.183-1
2022-06-23 08:43:54 status unpacked libelf1:amd64 0.183-1
2022-06-23 08:43:54 install dwz:amd64 <none> 0.13+20210201-1
2022-06-23 08:43:54 status half-installed dwz:amd64 0.13+20210201-1
2022-06-23 08:43:54 status unpacked dwz:amd64 0.13+20210201-1
2022-06-23 08:43:54 install gettext:amd64 <none> 0.21-4
2022-06-23 08:43:54 status half-installed gettext:amd64 0.21-4
2022-06-23 08:43:54 status unpacked gettext:amd64 0.21-4
2022-06-23 08:43:54 install intltool-debian:all <none> 0.35.0+20060710.5
2022-06-23 08:43:54 status half-installed intltool-debian:all 0.35.0+20060710.5
2022-06-23 08:43:54 status unpacked intltool-debian:all 0.35.0+20060710.5
2022-06-23 08:43:54 install po-debconf:all <none> 1.0.21+nmu1
2022-06-23 08:43:54 status half-installed po-debconf:all 1.0.21+nmu1
2022-06-23 08:43:54 status unpacked po-debconf:all 1.0.21+nmu1
2022-06-23 08:43:54 install debhelper:all <none> 13.3.4
2022-06-23 08:43:54 status half-installed debhelper:all 13.3.4
2022-06-23 08:43:54 status unpacked debhelper:all 13.3.4
2022-06-23 08:43:54 install uuid-dev:amd64 <none> 2.36.1-8+deb11u1
2022-06-23 08:43:54 status half-installed uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:54 status unpacked uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:55 install libsctp1:amd64 <none> 1.0.18+dfsg-1
2022-06-23 08:43:55 status half-installed libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:43:55 status unpacked libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:43:55 install libsctp-dev:amd64 <none> 1.0.18+dfsg-1
2022-06-23 08:43:55 status half-installed libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:43:55 status unpacked libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:43:55 install libapr1-dev:amd64 <none> 1.7.0-6+deb11u1
2022-06-23 08:43:55 status half-installed libapr1-dev:amd64 1.7.0-6+deb11u1
2022-06-23 08:43:55 status unpacked libapr1-dev:amd64 1.7.0-6+deb11u1
2022-06-23 08:43:55 install libldap2-dev:amd64 <none> 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:55 status half-installed libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:55 status unpacked libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:55 install libexpat1-dev:amd64 <none> 2.2.10-2+deb11u3
2022-06-23 08:43:55 status half-installed libexpat1-dev:amd64 2.2.10-2+deb11u3
2022-06-23 08:43:55 status unpacked libexpat1-dev:amd64 2.2.10-2+deb11u3
2022-06-23 08:43:55 install libaprutil1-dev:amd64 <none> 1.6.1-5
2022-06-23 08:43:55 status half-installed libaprutil1-dev:amd64 1.6.1-5
2022-06-23 08:43:55 status unpacked libaprutil1-dev:amd64 1.6.1-5
2022-06-23 08:43:55 install libpcre2-16-0:amd64 <none> 10.36-2
2022-06-23 08:43:55 status half-installed libpcre2-16-0:amd64 10.36-2
2022-06-23 08:43:55 status unpacked libpcre2-16-0:amd64 10.36-2
2022-06-23 08:43:55 install libpcre2-32-0:amd64 <none> 10.36-2
2022-06-23 08:43:55 status half-installed libpcre2-32-0:amd64 10.36-2
2022-06-23 08:43:55 status unpacked libpcre2-32-0:amd64 10.36-2
2022-06-23 08:43:55 install libpcre2-posix2:amd64 <none> 10.36-2
2022-06-23 08:43:55 status half-installed libpcre2-posix2:amd64 10.36-2
2022-06-23 08:43:55 status unpacked libpcre2-posix2:amd64 10.36-2
2022-06-23 08:43:55 install libpcre2-dev:amd64 <none> 10.36-2
2022-06-23 08:43:55 status half-installed libpcre2-dev:amd64 10.36-2
2022-06-23 08:43:55 status unpacked libpcre2-dev:amd64 10.36-2
2022-06-23 08:43:55 install apache2-dev:amd64 <none> 2.4.53-1~deb11u1
2022-06-23 08:43:55 status half-installed apache2-dev:amd64 2.4.53-1~deb11u1
2022-06-23 08:43:55 status unpacked apache2-dev:amd64 2.4.53-1~deb11u1
2022-06-23 08:43:55 install icu-devtools:amd64 <none> 67.1-7
2022-06-23 08:43:55 status half-installed icu-devtools:amd64 67.1-7
2022-06-23 08:43:55 status unpacked icu-devtools:amd64 67.1-7
2022-06-23 08:43:55 install libargon2-1:amd64 <none> 0~20171227-0.2
2022-06-23 08:43:55 status half-installed libargon2-1:amd64 0~20171227-0.2
2022-06-23 08:43:55 status unpacked libargon2-1:amd64 0~20171227-0.2
2022-06-23 08:43:55 install libargon2-dev:amd64 <none> 0~20171227-0.2
2022-06-23 08:43:55 status half-installed libargon2-dev:amd64 0~20171227-0.2
2022-06-23 08:43:55 status unpacked libargon2-dev:amd64 0~20171227-0.2
2022-06-23 08:43:55 install libcurl4-openssl-dev:amd64 <none> 7.74.0-1.3+deb11u1
2022-06-23 08:43:55 status half-installed libcurl4-openssl-dev:amd64 7.74.0-1.3+deb11u1
2022-06-23 08:43:55 status unpacked libcurl4-openssl-dev:amd64 7.74.0-1.3+deb11u1
2022-06-23 08:43:55 install libicu-dev:amd64 <none> 67.1-7
2022-06-23 08:43:55 status half-installed libicu-dev:amd64 67.1-7
2022-06-23 08:43:56 status unpacked libicu-dev:amd64 67.1-7
2022-06-23 08:43:56 install libncurses-dev:amd64 <none> 6.2+20201114-2
2022-06-23 08:43:56 status half-installed libncurses-dev:amd64 6.2+20201114-2
2022-06-23 08:43:56 status unpacked libncurses-dev:amd64 6.2+20201114-2
2022-06-23 08:43:56 install libonig5:amd64 <none> 6.9.6-1.1
2022-06-23 08:43:56 status half-installed libonig5:amd64 6.9.6-1.1
2022-06-23 08:43:56 status unpacked libonig5:amd64 6.9.6-1.1
2022-06-23 08:43:56 install libonig-dev:amd64 <none> 6.9.6-1.1
2022-06-23 08:43:56 status half-installed libonig-dev:amd64 6.9.6-1.1
2022-06-23 08:43:56 status unpacked libonig-dev:amd64 6.9.6-1.1
2022-06-23 08:43:56 install libreadline-dev:amd64 <none> 8.1-1
2022-06-23 08:43:56 status half-installed libreadline-dev:amd64 8.1-1
2022-06-23 08:43:56 status unpacked libreadline-dev:amd64 8.1-1
2022-06-23 08:43:56 install libsodium23:amd64 <none> 1.0.18-1
2022-06-23 08:43:56 status half-installed libsodium23:amd64 1.0.18-1
2022-06-23 08:43:56 status unpacked libsodium23:amd64 1.0.18-1
2022-06-23 08:43:56 install libsodium-dev:amd64 <none> 1.0.18-1
2022-06-23 08:43:56 status half-installed libsodium-dev:amd64 1.0.18-1
2022-06-23 08:43:57 status unpacked libsodium-dev:amd64 1.0.18-1
2022-06-23 08:43:57 install libsqlite3-dev:amd64 <none> 3.34.1-3
2022-06-23 08:43:57 status half-installed libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:43:57 status unpacked libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:43:57 install libssl-dev:amd64 <none> 1.1.1n-0+deb11u2
2022-06-23 08:43:57 status half-installed libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:43:57 status unpacked libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:43:57 install libxml2-dev:amd64 <none> 2.9.10+dfsg-6.7+deb11u2
2022-06-23 08:43:57 status half-installed libxml2-dev:amd64 2.9.10+dfsg-6.7+deb11u2
2022-06-23 08:43:57 status unpacked libxml2-dev:amd64 2.9.10+dfsg-6.7+deb11u2
2022-06-23 08:43:57 install zlib1g-dev:amd64 <none> 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:43:57 status half-installed zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:43:57 status unpacked zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:43:57 startup packages configure
2022-06-23 08:43:57 configure libpipeline1:amd64 1.5.3-1 <none>
2022-06-23 08:43:57 status unpacked libpipeline1:amd64 1.5.3-1
2022-06-23 08:43:57 status half-configured libpipeline1:amd64 1.5.3-1
2022-06-23 08:43:57 status installed libpipeline1:amd64 1.5.3-1
2022-06-23 08:43:57 configure libncurses-dev:amd64 6.2+20201114-2 <none>
2022-06-23 08:43:57 status unpacked libncurses-dev:amd64 6.2+20201114-2
2022-06-23 08:43:57 status half-configured libncurses-dev:amd64 6.2+20201114-2
2022-06-23 08:43:57 status installed libncurses-dev:amd64 6.2+20201114-2
2022-06-23 08:43:57 configure libsodium23:amd64 1.0.18-1 <none>
2022-06-23 08:43:57 status unpacked libsodium23:amd64 1.0.18-1
2022-06-23 08:43:57 status half-configured libsodium23:amd64 1.0.18-1
2022-06-23 08:43:57 status installed libsodium23:amd64 1.0.18-1
2022-06-23 08:43:57 configure bsdextrautils:amd64 2.36.1-8+deb11u1 <none>
2022-06-23 08:43:57 status unpacked bsdextrautils:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:57 status half-configured bsdextrautils:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:57 status installed bsdextrautils:amd64 2.36.1-8+deb11u1
2022-06-23 08:43:57 configure libarchive-zip-perl:all 1.68-1 <none>
2022-06-23 08:43:57 status unpacked libarchive-zip-perl:all 1.68-1
2022-06-23 08:43:57 status half-configured libarchive-zip-perl:all 1.68-1
2022-06-23 08:43:57 status installed libarchive-zip-perl:all 1.68-1
2022-06-23 08:43:57 configure libargon2-1:amd64 0~20171227-0.2 <none>
2022-06-23 08:43:57 status unpacked libargon2-1:amd64 0~20171227-0.2
2022-06-23 08:43:57 status half-configured libargon2-1:amd64 0~20171227-0.2
2022-06-23 08:43:57 status installed libargon2-1:amd64 0~20171227-0.2
2022-06-23 08:43:57 configure libdebhelper-perl:all 13.3.4 <none>
2022-06-23 08:43:57 status unpacked libdebhelper-perl:all 13.3.4
2022-06-23 08:43:57 status half-configured libdebhelper-perl:all 13.3.4
2022-06-23 08:43:57 status installed libdebhelper-perl:all 13.3.4
2022-06-23 08:43:57 configure gettext-base:amd64 0.21-4 <none>
2022-06-23 08:43:57 status unpacked gettext-base:amd64 0.21-4
2022-06-23 08:43:57 status half-configured gettext-base:amd64 0.21-4
2022-06-23 08:43:57 status installed gettext-base:amd64 0.21-4
2022-06-23 08:43:57 configure libpcre2-16-0:amd64 10.36-2 <none>
2022-06-23 08:43:57 status unpacked libpcre2-16-0:amd64 10.36-2
2022-06-23 08:43:57 status half-configured libpcre2-16-0:amd64 10.36-2
2022-06-23 08:43:57 status installed libpcre2-16-0:amd64 10.36-2
2022-06-23 08:43:57 configure libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1 <none>
2022-06-23 08:43:57 status unpacked libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:57 status half-configured libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:57 status installed libldap2-dev:amd64 2.4.57+dfsg-3+deb11u1
2022-06-23 08:43:57 configure autotools-dev:all 20180224.1+nmu1 <none>
2022-06-23 08:43:57 status unpacked autotools-dev:all 20180224.1+nmu1
2022-06-23 08:43:57 status half-configured autotools-dev:all 20180224.1+nmu1
2022-06-23 08:43:57 status installed autotools-dev:all 20180224.1+nmu1
2022-06-23 08:43:57 configure libpcre2-32-0:amd64 10.36-2 <none>
2022-06-23 08:43:57 status unpacked libpcre2-32-0:amd64 10.36-2
2022-06-23 08:43:57 status half-configured libpcre2-32-0:amd64 10.36-2
2022-06-23 08:43:57 status installed libpcre2-32-0:amd64 10.36-2
2022-06-23 08:43:57 configure libexpat1-dev:amd64 2.2.10-2+deb11u3 <none>
2022-06-23 08:43:57 status unpacked libexpat1-dev:amd64 2.2.10-2+deb11u3
2022-06-23 08:43:57 status half-configured libexpat1-dev:amd64 2.2.10-2+deb11u3
2022-06-23 08:43:57 status installed libexpat1-dev:amd64 2.2.10-2+deb11u3
2022-06-23 08:43:57 configure libsqlite3-dev:amd64 3.34.1-3 <none>
2022-06-23 08:43:57 status unpacked libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:43:57 status half-configured libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:43:57 status installed libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:43:57 configure libcurl4-openssl-dev:amd64 7.74.0-1.3+deb11u1 <none>
2022-06-23 08:43:57 status unpacked libcurl4-openssl-dev:amd64 7.74.0-1.3+deb11u1
2022-06-23 08:43:57 status half-configured libcurl4-openssl-dev:amd64 7.74.0-1.3+deb11u1
